cate,subCate,stimulus,schAns,cond,markCode,dur,acc,markCodeResp,onsetT,rt,resp,setsize,block,subj,age,gender,handed
Objects,bowtie,Stimuli/Objects/bowtie/19778.jpg,j,within,122,2.3,1,96,833.5945279,0.5197981,j,2,Objects,1,30,F,L
Objects,bed,Stimuli/Objects/bed/51wbushUphL._AA262_.jpg,j,within,122,2.3,1,96,836.106585,0.3638399,j,2,Objects,1,30,F,L
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher12.jpg,j,between,222,1.8,1,96,891.7495024,0.6866366,j,2,Animals,1,30,F,L
Animals,beast,Stimuli/Animals/beast/beast_02.jpg,j,within,112,1.8,1,96,893.7608026,0.4594116,j,2,Animals,1,30,F,L
Animals,panthera,Stimuli/Animals/panthera/panthera_15.jpg,j,within,112,2.3,1,96,895.7695974,0.586584,j,2,Animals,1,30,F,L
Animals,bird,Stimuli/Animals/bird/bird_04.jpg,f,targ,92,1.8,1,96,898.2786937,0.5494684,f,2,Animals,1,30,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/6897ddb0-bc4e-4f17-aea3-9949ef29e993_300.jpg,j,between,222,2.3,1,96,900.2895909,0.5376291,j,2,Animals,1,30,F,L
Animals,turtle,Stimuli/Animals/turtle/turtle_08.jpg,f,targ,92,1.8,1,96,902.7988634,0.6564245,f,2,Animals,1,30,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_05.jpg,j,within,112,1.8,1,96,904.8085594,0.486625,j,2,Animals,1,30,F,L
Animals,deer,Stimuli/Animals/deer/deer_12.jpg,j,within,112,2.3,1,96,906.8196196,0.9275053,j,2,Animals,1,30,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/a00e7dbe-acad-41ed-b95d-6b5ffbbe4c9a_300.jpg,j,between,222,1.8,0,96,909.3278172,0.5796594,f,2,Animals,1,30,F,L
Objects,sofa,Stimuli/Objects/sofa/ALOVSEA19.jpg,j,between,222,1.8,1,96,911.3396606,0.5954607,j,2,Animals,1,30,F,L
Objects,abacus,Stimuli/Objects/abacus/Soroban.JPG,j,between,222,2.3,1,96,913.3490819,0.5340139,j,2,Animals,1,30,F,L
Objects,hairbrush,Stimuli/Objects/hairbrush/Ahairbrush18.jpg,j,between,222,2.3,1,96,915.8600082,0.5230783,j,2,Animals,1,30,F,L
Objects,sofa,Stimuli/Objects/sofa/ALOVSEAT9.jpg,j,between,222,1.8,1,96,918.3694101,0.5261086,j,2,Animals,1,30,F,L
Animals,wolf,Stimuli/Animals/wolf/wolf_16.jpg,j,within,112,2.3,1,96,920.3804769,0.3946205,j,2,Animals,1,30,F,L
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE5.jpg,j,between,222,1.8,1,96,922.889973,0.4441488,j,2,Animals,1,30,F,L
Animals,turtle,Stimuli/Animals/turtle/turtle_08.jpg,f,targ,92,2.3,0,96,924.8986713,0.3354562,j,2,Animals,1,30,F,L
Objects,bed,Stimuli/Objects/bed/51V0Ed8LSLL._AA262_.jpg,j,between,222,1.8,1,96,927.4098568,0.520221,j,2,Animals,1,30,F,L
Animals,turtle,Stimuli/Animals/turtle/turtle_08.jpg,f,targ,92,1.8,1,96,929.4185194,0.519634,f,2,Animals,1,30,F,L
Animals,frog,Stimuli/Animals/frog/frog_11.jpg,j,within,112,1.8,1,96,931.4277127,0.434299,j,2,Animals,1,30,F,L
Objects,camcorder,Stimuli/Objects/camcorder/JVC_GZ-HD7_vanity_350[2]1.jpg,j,between,222,2.3,1,96,933.4367974,0.5452513,j,2,Animals,1,30,F,L
Objects,flashlight,Stimuli/Objects/flashlight/Streamlight-Flashlight-LED-4AA-Yellow-Case-w-7-Blue-LEDs-B0000WUNSC-L.jpg,j,between,222,2.3,1,96,935.9475898,0.5825975,j,2,Animals,1,30,F,L
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_15.jpg,j,within,112,1.8,1,96,938.4592435,0.8427784,j,2,Animals,1,30,F,L
Animals,reptile,Stimuli/Animals/reptile/reptile_06.jpg,j,within,112,2.3,1,96,940.4721101,0.6139003,j,2,Animals,1,30,F,L
Animals,poultry,Stimuli/Animals/poultry/poultry_03.jpg,j,within,112,1.8,1,96,942.9832227,0.598019,j,2,Animals,1,30,F,L
Animals,turtle,Stimuli/Animals/turtle/turtle_08.jpg,f,targ,92,1.8,1,96,944.9924137,0.5685894,f,2,Animals,1,30,F,L
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle17.jpg,j,between,222,1.8,1,96,947.0035152,0.4216008,j,2,Animals,1,30,F,L
Animals,bird,Stimuli/Animals/bird/bird_04.jpg,f,targ,92,2.3,1,96,949.0137799,0.5592433,f,2,Animals,1,30,F,L
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher66.jpg,j,between,222,1.8,1,96,951.5251726,0.4077623,j,2,Animals,1,30,F,L
Animals,bird,Stimuli/Animals/bird/bird_04.jpg,f,targ,92,2.3,1,96,953.534675,0.5463032,f,2,Animals,1,30,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/262597_fpx.jpg,j,between,222,2.3,1,96,956.0458561,0.4831052,j,2,Animals,1,30,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_15.jpg,j,within,112,2.3,1,96,958.5570357,0.5079331,j,2,Animals,1,30,F,L
Animals,reptile,Stimuli/Animals/reptile/reptile_14.jpg,j,within,112,2.3,1,96,961.0704601,0.6424665,j,2,Animals,1,30,F,L
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_16.jpg,j,within,112,1.8,1,96,963.5809115,0.5642919,j,2,Animals,1,30,F,L
Objects,bongo,Stimuli/Objects/bongo/ABONGO13.jpg,j,between,222,1.8,1,96,965.5923724,0.5195644,j,2,Animals,1,30,F,L
Animals,primate,Stimuli/Animals/primate/primate_05.jpg,j,within,112,1.8,1,96,967.6034708,0.5565066,j,2,Animals,1,30,F,L
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_04.jpg,j,within,112,2.3,1,96,969.6132617,0.4186644,j,2,Animals,1,30,F,L
Animals,bird,Stimuli/Animals/bird/bird_04.jpg,f,targ,92,2.3,1,96,972.1238443,0.4922184,f,2,Animals,1,30,F,L
Animals,turtle,Stimuli/Animals/turtle/turtle_08.jpg,f,targ,92,2.3,1,96,974.6333659,0.5825435,f,2,Animals,1,30,F,L
Objects,bowtie,Stimuli/Objects/bowtie/22613_Bowtie_Clown_Large.jpg,j,between,222,2.3,1,96,977.1436267,0.3882709,j,2,Animals,1,30,F,L
Animals,wolf,Stimuli/Animals/wolf/wolf_13.jpg,j,within,112,2.3,1,96,979.6551958,0.4327068,j,2,Animals,1,30,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_14.jpg,j,within,112,2.3,1,96,982.1652582,0.6105515,j,2,Animals,1,30,F,L
Animals,fish,Stimuli/Animals/fish/fish_16.jpg,j,within,112,1.8,1,96,984.6757993,0.6360501,j,2,Animals,1,30,F,L
Objects,glove,Stimuli/Objects/glove/black_alpaca_glova.jpg,j,between,222,2.3,1,96,986.6876692,0.6362207,j,2,Animals,1,30,F,L
Objects,glove,Stimuli/Objects/glove/AHOCKGLO2.jpg,j,between,222,1.8,1,96,989.1990484,0.6318171,j,2,Animals,1,30,F,L
Animals,bird,Stimuli/Animals/bird/bird_04.jpg,f,targ,92,1.8,1,96,991.2099101,0.6690877,f,2,Animals,1,30,F,L
Objects,cookpot,Stimuli/Objects/cookpot/pot10.jpg,j,between,222,2.3,1,96,993.2196074,0.5952048,j,2,Animals,1,30,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/05086681402.jpg,j,between,222,1.8,1,96,995.7323981,0.470426,j,2,Animals,1,30,F,L
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_12.jpg,j,within,112,2.3,1,96,997.7440846,0.458801,j,2,Animals,1,30,F,L
Animals,horse,Stimuli/Animals/horse/horse_13.jpg,j,within,112,2.3,1,96,1000.256137,0.510664,j,2,Animals,1,30,F,L
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_02.jpg,j,within,112,2.3,1,96,1002.768439,0.562383,j,2,Animals,1,30,F,L
Objects,camcorder,Stimuli/Objects/camcorder/VPC-CA6[5].jpg,j,between,222,1.8,1,96,1005.278228,0.49261,j,2,Animals,1,30,F,L
Animals,primate,Stimuli/Animals/primate/primate_08.jpg,j,within,112,1.8,1,96,1007.288756,0.5660567,j,2,Animals,1,30,F,L
Animals,turtle,Stimuli/Animals/turtle/turtle_08.jpg,f,targ,92,2.3,0,96,1009.298666,2.3631454,j,2,Animals,1,30,F,L
Objects,spoon,Stimuli/Objects/spoon/rrr.jpg,j,between,222,2.3,0,0,1011.808666,0,,2,Animals,1,30,F,L
Animals,bird,Stimuli/Animals/bird/bird_04.jpg,f,targ,92,1.8,1,96,1014.323717,0.5340901,f,2,Animals,1,30,F,L
Objects,bed,Stimuli/Objects/bed/furniture_6.jpg,j,between,222,2.3,1,96,1016.335448,0.6224826,j,2,Animals,1,30,F,L
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_07.jpg,j,within,112,1.8,1,96,1018.845286,0.612484,j,2,Animals,1,30,F,L
Objects,abacus,Stimuli/Objects/abacus/abacus2.jpg,j,between,222,1.8,1,96,1020.858822,0.4989158,j,2,Animals,1,30,F,L
Animals,deer,Stimuli/Animals/deer/deer_09.jpg,j,within,112,2.3,1,96,1022.870941,0.7869676,j,2,Animals,1,30,F,L
Animals,fish,Stimuli/Animals/fish/fish_13.jpg,j,within,112,1.8,1,96,1025.383277,0.534478,j,2,Animals,1,30,F,L
Objects,abacus,Stimuli/Objects/abacus/bg-abacus.jpg,j,within,128,1.8,1,96,1433.393276,0.6601575,j,8,Objects,1,30,F,L
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_16.jpg,j,between,218,2.3,1,96,1435.402566,0.5508809,j,8,Objects,1,30,F,L
Objects,camcorder,Stimuli/Objects/camcorder/HDRFX1 Camcorder.jpg,j,within,128,1.8,1,96,1437.912111,0.4774223,j,8,Objects,1,30,F,L
Animals,poultry,Stimuli/Animals/poultry/poultry_12.jpg,j,between,218,2.3,1,96,1439.92143,0.5239986,j,8,Objects,1,30,F,L
Animals,panthera,Stimuli/Animals/panthera/panthera_03.jpg,j,between,218,1.8,1,96,1442.430559,0.4228492,j,8,Objects,1,30,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_11.jpg,j,between,218,1.8,1,96,1444.442314,0.5951203,j,8,Objects,1,30,F,L
Animals,deer,Stimuli/Animals/deer/deer_17.jpg,j,between,218,1.8,1,96,1446.453688,0.4076412,j,8,Objects,1,30,F,L
Animals,fish,Stimuli/Animals/fish/fish_01.jpg,j,between,218,1.8,1,96,1448.46425,0.3331443,j,8,Objects,1,30,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_13.jpg,j,between,218,2.3,1,96,1450.474589,0.4188921,j,8,Objects,1,30,F,L
Objects,binoculars,Stimuli/Objects/binoculars/ABINOCU22.jpg,f,targ,98,2.3,0,96,1452.984483,0.3449865,j,8,Objects,1,30,F,L
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE3.jpg,j,within,128,2.3,1,96,1455.494382,0.5379774,j,8,Objects,1,30,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P190250_hero.jpg,j,within,128,1.8,1,96,1458.004149,0.6642654,j,8,Objects,1,30,F,L
Objects,spoon,Stimuli/Objects/spoon/198_cuillere.jpg,j,within,128,2.3,1,96,1460.014848,0.5454918,j,8,Objects,1,30,F,L
Animals,wolf,Stimuli/Animals/wolf/wolf_02.jpg,j,between,218,1.8,1,96,1462.525525,0.7671358,j,8,Objects,1,30,F,L
Objects,abacus,Stimuli/Objects/abacus/ab44.jpg,j,within,128,1.8,1,96,1464.53453,0.5898014,j,8,Objects,1,30,F,L
Animals,frog,Stimuli/Animals/frog/frog_17.jpg,j,between,218,2.3,1,96,1466.545597,0.4227056,j,8,Objects,1,30,F,L
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher10.jpg,j,within,128,2.3,1,96,1469.057417,0.5110666,j,8,Objects,1,30,F,L
Objects,bell,Stimuli/Objects/bell/ABELL39.jpg,f,targ,98,2.3,1,96,1471.565343,0.5668957,f,8,Objects,1,30,F,L
Objects,binoculars,Stimuli/Objects/binoculars/ABINOCU22.jpg,f,targ,98,1.8,1,96,1474.075026,0.5932655,f,8,Objects,1,30,F,L
Objects,bed,Stimuli/Objects/bed/61KBF5S9JKL._AA262_.jpg,j,within,128,2.3,1,96,1476.086905,0.5374703,j,8,Objects,1,30,F,L
Animals,reptile,Stimuli/Animals/reptile/reptile_04.jpg,j,between,218,1.8,1,96,1478.597724,0.5455432,j,8,Objects,1,30,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/b_102019.jpg,j,within,128,1.8,1,96,1480.608551,0.5788043,j,8,Objects,1,30,F,L
Objects,pitcher,Stimuli/Objects/pitcher/APITCHER8.jpg,j,within,128,2.3,1,96,1482.619019,0.5004156,j,8,Objects,1,30,F,L
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_10.jpg,j,between,218,1.8,1,96,1485.129809,0.6853722,j,8,Objects,1,30,F,L
Objects,sofa,Stimuli/Objects/sofa/ACOUCH25.jpg,j,within,128,2.3,1,96,1487.139996,0.7112174,j,8,Objects,1,30,F,L
Objects,bell,Stimuli/Objects/bell/ABELL39.jpg,f,targ,98,1.8,1,96,1489.649979,0.5492484,f,8,Objects,1,30,F,L
Objects,bed,Stimuli/Objects/bed/51tCXjB7owL._AA262_-1.jpg,j,within,128,2.3,1,96,1491.661636,0.6096234,j,8,Objects,1,30,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/e4773f88-a985-4897-af63-345fe588f2e8_300.jpg,j,within,128,2.3,1,96,1494.173169,0.9820331,j,8,Objects,1,30,F,L
Objects,motorcycle,Stimuli/Objects/motorcycle/MotoSmall.jpg,j,within,128,2.3,1,96,1496.684855,1.0344417,j,8,Objects,1,30,F,L
Animals,reptile,Stimuli/Animals/reptile/reptile_08.jpg,j,between,218,1.8,1,96,1499.195904,0.8223142,j,8,Objects,1,30,F,L
Objects,handbag,Stimuli/Objects/handbag/Ahandbag15.jpg,f,targ,98,1.8,1,96,1501.205241,0.6449471,f,8,Objects,1,30,F,L
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell06.jpg,f,targ,98,2.3,1,96,1503.215321,0.522947,f,8,Objects,1,30,F,L
Objects,hairbrush,Stimuli/Objects/hairbrush/B000A8045S.01-A3MUP0TQW88EYV._SCLZZZZZZZ_V23466783_SS500_.jpg,j,within,128,1.8,1,96,1505.724769,0.5814026,j,8,Objects,1,30,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/ba9988fd-9041-4b74-9cfb-06dde69e373e_300.jpg,j,within,128,1.8,1,96,1507.734424,0.543811,j,8,Objects,1,30,F,L
Objects,boot,Stimuli/Objects/boot/clothes_8.jpg,f,targ,98,1.8,0,96,1509.744715,0.4134682,j,8,Objects,1,30,F,L
Animals,horse,Stimuli/Animals/horse/horse_14.jpg,j,between,218,2.3,0,0,1511.755381,0,,8,Objects,1,30,F,L
Animals,primate,Stimuli/Animals/primate/primate_12.jpg,j,between,218,2.3,1,96,1514.274179,0.6039887,j,8,Objects,1,30,F,L
Objects,glove,Stimuli/Objects/glove/Amitten9.jpg,j,within,128,1.8,1,96,1516.78694,0.5912161,j,8,Objects,1,30,F,L
Animals,seashell,Stimuli/Animals/seashell/seashell_10.jpg,j,between,218,1.8,1,96,1518.797553,0.6845588,j,8,Objects,1,30,F,L
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_13.jpg,j,between,218,2.3,1,96,1520.807713,0.7905629,j,8,Objects,1,30,F,L
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_17.jpg,j,between,218,1.8,1,96,1523.319709,0.4414391,j,8,Objects,1,30,F,L
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE2.jpg,j,within,128,2.3,1,96,1525.329685,0.4554915,j,8,Objects,1,30,F,L
Objects,lamp,Stimuli/Objects/lamp/ALAMP38.jpg,f,targ,98,2.3,1,96,1527.838757,0.5786173,f,8,Objects,1,30,F,L
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_12.jpg,j,between,218,1.8,1,96,1530.348336,0.8167261,j,8,Objects,1,30,F,L
Objects,kayak,Stimuli/Objects/kayak/KAYAK.JPG,f,targ,98,1.8,1,96,1532.357717,0.7233933,f,8,Objects,1,30,F,L
Animals,deer,Stimuli/Animals/deer/deer_03.jpg,j,between,218,2.3,1,96,1534.369322,0.7118452,j,8,Objects,1,30,F,L
Objects,flashlight,Stimuli/Objects/flashlight/Streamlight-Stinger-Rechargeable-Flashlight-with-Charger-Black-75014-B00008BFSI-L.jpg,j,within,128,1.8,1,96,1536.879774,0.6014193,j,8,Objects,1,30,F,L
Objects,camcorder,Stimuli/Objects/camcorder/sonytrv218_418a.jpg,j,within,128,2.3,0,0,1538.892177,0,,8,Objects,1,30,F,L
Animals,beast,Stimuli/Animals/beast/beast_01.jpg,j,between,218,2.3,1,96,1541.407655,0.5734058,j,8,Objects,1,30,F,L
Objects,boot,Stimuli/Objects/boot/clothes_8.jpg,f,targ,98,1.8,1,96,1543.917236,0.6668348,f,8,Objects,1,30,F,L
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_07.jpg,j,between,218,1.8,1,96,1545.929551,0.9306178,j,8,Objects,1,30,F,L
Objects,balloon,Stimuli/Objects/balloon/Aballoon55.jpg,f,targ,98,2.3,1,96,1547.938928,0.6612825,f,8,Objects,1,30,F,L
Objects,bongo,Stimuli/Objects/bongo/ABONGO22.jpg,j,within,128,2.3,1,96,1550.450661,0.5613859,j,8,Objects,1,30,F,L
Objects,cookpot,Stimuli/Objects/cookpot/porcelain-cookware.jpg,j,within,128,1.8,1,96,1552.96124,0.5748952,j,8,Objects,1,30,F,L
Objects,kayak,Stimuli/Objects/kayak/KAYAK.JPG,f,targ,98,2.3,1,96,1554.971082,0.6968715,f,8,Objects,1,30,F,L
Objects,glove,Stimuli/Objects/glove/Awinterglove9.jpg,j,within,128,1.8,1,96,1557.483249,0.6567035,j,8,Objects,1,30,F,L
Animals,fish,Stimuli/Animals/fish/fish_15.jpg,j,between,218,2.3,1,96,1559.495079,0.5209145,j,8,Objects,1,30,F,L
Objects,sofa,Stimuli/Objects/sofa/APEACHLOV.jpg,j,within,128,2.3,1,96,1562.005621,0.5863577,j,8,Objects,1,30,F,L
Animals,wolf,Stimuli/Animals/wolf/wolf_03.jpg,j,between,218,2.3,1,96,1564.516948,0.4391065,j,8,Objects,1,30,F,L
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,j,between,218,1.8,1,96,1567.027904,0.3670916,j,8,Objects,1,30,F,L
Objects,pitcher,Stimuli/Objects/pitcher/Pitcher.jpg,j,between,228,1.8,1,96,1702.30304,0.6135721,j,8,Animals,1,30,F,L
Objects,bed,Stimuli/Objects/bed/furniture_5.jpg,j,between,228,1.8,1,96,1704.314179,0.4943362,j,8,Animals,1,30,F,L
Animals,reptile,Stimuli/Animals/reptile/reptile_12.jpg,j,within,118,2.3,1,96,1706.32488,0.8436628,j,8,Animals,1,30,F,L
Animals,frog,Stimuli/Animals/frog/frog_09.jpg,j,within,118,1.8,1,96,1708.833938,0.5465784,j,8,Animals,1,30,F,L
Objects,sofa,Stimuli/Objects/sofa/JACKSON-MS6007loveseat59X36X33.jpg,j,between,228,1.8,1,96,1710.842955,0.489546,j,8,Animals,1,30,F,L
Objects,spoon,Stimuli/Objects/spoon/cuillere_amuse_bouche_plate.jpg,j,between,228,2.3,1,96,1712.85372,0.4589721,j,8,Animals,1,30,F,L
Animals,cow,Stimuli/Animals/cow/cow_05.jpg,f,targ,98,2.3,0,96,1715.363293,0.3972884,j,8,Animals,1,30,F,L
Animals,deer,Stimuli/Animals/deer/deer_16.jpg,j,within,118,2.3,1,96,1717.874936,0.5855833,j,8,Animals,1,30,F,L
Animals,reptile,Stimuli/Animals/reptile/reptile_13.jpg,j,within,118,2.3,1,96,1720.385894,0.682607,j,8,Animals,1,30,F,L
Animals,beast,Stimuli/Animals/beast/beast_05.jpg,j,within,118,1.8,1,96,1722.897328,0.7142592,j,8,Animals,1,30,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_17.jpg,j,within,118,2.3,1,96,1724.908112,0.51934,j,8,Animals,1,30,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/dce9c88a-85f7-48de-aa55-246e05bce514_300.jpg,j,between,228,1.8,1,96,1727.416255,0.4911839,j,8,Animals,1,30,F,L
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_10.jpg,j,within,118,1.8,1,96,1729.428356,0.8230496,j,8,Animals,1,30,F,L
Objects,bongo,Stimuli/Objects/bongo/26390661.thl.jpg,j,between,228,1.8,1,96,1731.438753,0.6648753,j,8,Animals,1,30,F,L
Objects,ceilingfan,Stimuli/Objects/ceilingfan/f9ee401c-1a68-4938-a855-db837286a959_300.jpg,j,between,228,2.3,1,96,1733.44814,0.4672893,j,8,Animals,1,30,F,L
Animals,primate,Stimuli/Animals/primate/primate_03.png,j,within,118,1.8,1,96,1735.961722,0.6617039,j,8,Animals,1,30,F,L
Animals,panthera,Stimuli/Animals/panthera/panthera_11.jpg,j,within,118,2.3,1,96,1737.972786,0.9786498,j,8,Animals,1,30,F,L
Objects,bowtie,Stimuli/Objects/bowtie/SM01.402cs.jpg,j,between,228,2.3,1,96,1740.481708,0.5577287,j,8,Animals,1,30,F,L
Animals,rabbit,Stimuli/Animals/rabbit/rabbit_01.jpg,f,targ,98,2.3,1,96,1742.990648,1.0087408,f,8,Animals,1,30,F,L
Objects,abacus,Stimuli/Objects/abacus/ab52.jpg,j,between,228,2.3,1,96,1745.502155,0.5362825,j,8,Animals,1,30,F,L
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher54.jpg,j,between,228,1.8,1,96,1748.012661,0.7217499,j,8,Animals,1,30,F,L
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_02.jpg,f,targ,98,1.8,1,96,1750.022085,0.6482952,f,8,Animals,1,30,F,L
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle11.jpg,j,between,228,1.8,1,96,1752.033393,0.6530474,j,8,Animals,1,30,F,L
Animals,fish,Stimuli/Animals/fish/fish_14.jpg,j,within,118,1.8,1,96,1754.043968,0.7063778,j,8,Animals,1,30,F,L
Animals,wolf,Stimuli/Animals/wolf/wolf_04.jpg,j,within,118,2.3,1,96,1756.054965,1.0834307,j,8,Animals,1,30,F,L
Animals,insect,Stimuli/Animals/insect/insect_10.jpg,f,targ,98,1.8,1,96,1758.564383,0.6300369,f,8,Animals,1,30,F,L
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_09.jpg,j,within,118,2.3,1,96,1760.574046,0.7405109,j,8,Animals,1,30,F,L
Animals,insect,Stimuli/Animals/insect/insect_10.jpg,f,targ,98,2.3,1,96,1763.083344,0.66699,f,8,Animals,1,30,F,L
Objects,camcorder,Stimuli/Objects/camcorder/HDRFX7[2].jpg,j,between,228,1.8,1,96,1765.595128,0.5431503,j,8,Animals,1,30,F,L
Animals,poultry,Stimuli/Animals/poultry/poultry_14.jpg,j,within,118,1.8,1,96,1767.605934,0.5674469,j,8,Animals,1,30,F,L
Objects,cookpot,Stimuli/Objects/cookpot/0900631b8120f79cM.jpg,j,between,228,2.3,1,96,1769.617458,0.4239621,j,8,Animals,1,30,F,L
Objects,camcorder,Stimuli/Objects/camcorder/152.jpg,j,between,228,2.3,1,96,1772.130048,0.443518,j,8,Animals,1,30,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/P183922_hero.jpg,j,between,228,1.8,1,96,1774.64005,0.465479,j,8,Animals,1,30,F,L
Objects,makeupcompact,Stimuli/Objects/makeupcompact/262668_fpx.jpg,j,between,228,2.3,1,96,1776.649407,0.5639141,j,8,Animals,1,30,F,L
Animals,rabbit,Stimuli/Animals/rabbit/rabbit_01.jpg,f,targ,98,2.3,1,96,1779.15916,0.6463237,f,8,Animals,1,30,F,L
Objects,bed,Stimuli/Objects/bed/51F6GJHNEFL._AA262_.jpg,j,between,228,2.3,1,96,1781.670314,0.6829842,j,8,Animals,1,30,F,L
Objects,sofa,Stimuli/Objects/sofa/sofa-Nicholassingleseater-th.jpg,j,between,228,1.8,1,96,1784.179656,0.8056327,j,8,Animals,1,30,F,L
Animals,cow,Stimuli/Animals/cow/cow_05.jpg,f,targ,98,2.3,1,96,1786.188857,0.6924183,f,8,Animals,1,30,F,L
Animals,cat,Stimuli/Animals/cat/cat_15.jpg,f,targ,98,1.8,1,96,1788.69764,0.7146078,f,8,Animals,1,30,F,L
Animals,fish,Stimuli/Animals/fish/fish_09.jpg,j,within,118,1.8,1,96,1790.707817,0.7965146,j,8,Animals,1,30,F,L
Animals,primate,Stimuli/Animals/primate/primate_13.jpg,j,within,118,1.8,1,96,1792.718603,0.6576695,j,8,Animals,1,30,F,L
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_16.jpg,j,within,118,2.3,1,96,1794.728284,0.6080081,j,8,Animals,1,30,F,L
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE8.jpg,j,between,228,1.8,1,96,1797.238498,0.5578241,j,8,Animals,1,30,F,L
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_14.jpg,f,targ,98,1.8,1,96,1799.248289,0.6799606,f,8,Animals,1,30,F,L
Objects,glove,Stimuli/Objects/glove/jp glove top.jpg,j,between,228,2.3,1,96,1801.257722,0.5905171,j,8,Animals,1,30,F,L
Animals,horse,Stimuli/Animals/horse/horse_04.jpg,j,within,118,2.3,1,96,1803.766281,0.6102659,j,8,Animals,1,30,F,L
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_14.jpg,f,targ,98,1.8,1,96,1806.274537,0.641703,f,8,Animals,1,30,F,L
Objects,glove,Stimuli/Objects/glove/AGLOVES5.jpg,j,between,228,1.8,1,96,1808.286291,0.8579202,j,8,Animals,1,30,F,L
Animals,spider,Stimuli/Animals/spider/spider_12.jpg,f,targ,98,2.3,1,96,1810.297162,0.5750524,f,8,Animals,1,30,F,L
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_16.jpg,j,within,118,1.8,1,96,1812.808711,0.6144811,j,8,Animals,1,30,F,L
Objects,hairbrush,Stimuli/Objects/hairbrush/hairbrush14.jpg,j,between,228,2.3,1,96,1814.817468,0.9976996,j,8,Animals,1,30,F,L
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_14.jpg,j,within,118,1.8,1,96,1817.327267,0.7039826,j,8,Animals,1,30,F,L
Animals,wolf,Stimuli/Animals/wolf/wolf_05.jpg,j,within,118,2.3,1,96,1819.338497,0.5446463,j,8,Animals,1,30,F,L
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_08.jpg,j,within,118,2.3,1,96,1821.847834,0.4353023,j,8,Animals,1,30,F,L
Objects,abacus,Stimuli/Objects/abacus/B93.80_Abacus.JPG,j,between,228,1.8,1,96,1824.359389,0.3797673,j,8,Animals,1,30,F,L
Animals,rat,Stimuli/Animals/rat/rat_06.jpg,f,targ,98,1.8,1,96,1826.369259,0.7098883,f,8,Animals,1,30,F,L
Objects,flashlight,Stimuli/Objects/flashlight/new06.jpg,j,between,228,2.3,1,96,1828.380541,0.490648,j,8,Animals,1,30,F,L
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_02.jpg,j,within,118,1.8,1,96,1830.889827,0.5533228,j,8,Animals,1,30,F,L
